YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"WEEK ENDING","PROGRESS in PCT PLANTED","PROGRESS, 5 YEAR AVG in PCT PLANTED","PROGRESS, PREVIOUS YEAR in PCT PLANTED","PROGRESS in PCT EMERGED","PROGRESS, 5 YEAR AVG in PCT EMERGED","PROGRESS, PREVIOUS YEAR in PCT EMERGED","PROGRESS in PCT BLOOMING","PROGRESS, 5 YEAR AVG in PCT BLOOMING","PROGRESS, PREVIOUS YEAR in PCT BLOOMING","PROGRESS in PCT SETTING PODS","PROGRESS, 5 YEAR AVG in PCT SETTING PODS","PROGRESS, PREVIOUS YEAR in PCT SETTING PODS","PROGRESS in PCT COLORING","PROGRESS, 5 YEAR AVG in PCT COLORING","PROGRESS, PREVIOUS YEAR in PCT COLORING","PROGRESS in PCT DROPPING LEAVES","PROGRESS, 5 YEAR AVG in PCT DROPPING LEAVES","PROGRESS, PREVIOUS YEAR in PCT DROPPING LEAVES","PROGRESS in PCT HARVESTED","PROGRESS, 5 YEAR AVG in PCT HARVESTED","PROGRESS, PREVIOUS YEAR in PCT HARVESTED","PROGRESS in PCT MATURE","PROGRESS, PREVIOUS YEAR in PCT MATURE"
1982,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,1982-05-16,10,24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,1982-05-23,15,60," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,1982-05-30,16,82," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,1982-06-06,35,92," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,1982-06-13,75,98," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,1982-06-20,88,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,1982-06-27,98,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,1982-07-04,100,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,1982-07-11,100,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,1982-07-18," "," "," "," "," "," "," ",58," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,1982-07-25," "," "," "," "," "," ",35,78," ",15,36," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,1982-08-01," "," "," "," "," "," ",60,90," ",25,57," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,1982-08-08," "," "," "," "," "," ",80,98," ",50,74," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,1982-08-15," "," "," "," "," "," ",91,100," ",68,89," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,1982-08-22," "," "," "," "," "," ",95,100," ",78,97," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,1982-08-29," "," "," "," "," "," ",100,100," ",90,100," "," "," "," "," "," "," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,1982-09-05," "," "," "," "," "," "," "," "," ",97,100," "," "," "," "," ",12," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,1982-09-12," "," "," "," "," "," "," "," "," ",100,100," "," "," "," ",7,30," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,1982-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",19,57," "," "," "," "," "," "
1982,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,1982-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",50,81," ",4,14," "," "," "
1982,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,1982-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",70,96," ",8,33," "," "," "
1982,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,1982-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",87,100," ",15,55," "," "," "
1982,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,1982-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,100," ",25,72," "," "," "
1982,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,1982-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",52,85," "," "," "
1982,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,1982-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",85,93," "," "," "
1982,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,1982-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",92,96," "," "," "
1982,IOWA,19,"  ","   ","WEEK #45",SOYBEANS,1982-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,97," "," "," "
1982,IOWA,19,"  ","   ","WEEK #46",SOYBEANS,1982-11-21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,98," "," "," "
1982,IOWA,19,"  ","   ","WEEK #47",SOYBEANS,1982-11-28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #18",SOYBEANS,1982-05-09,3,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,1982-05-16,17,20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,1982-05-23,34,31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,1982-05-30,48,44," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,1982-06-06,65,60," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,1982-06-13,74,70," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,1982-06-20,84,85," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,1982-06-27,92,91," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,1982-07-04,95,96," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,1982-07-11,98,99," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,1982-07-18," "," "," "," "," "," ",25,35," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,1982-07-25," "," "," "," "," "," ",48,48," ",12,17," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,1982-08-01," "," "," "," "," "," ",65,65," ",25,25," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,1982-08-08," "," "," "," "," "," ",80,77," ",38,41," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,1982-08-15," "," "," "," "," "," ",91,87," ",53,54," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,1982-08-22," "," "," "," "," "," ",95,95," ",63,65," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1982-08-29," "," "," "," "," "," ",98,99," ",83,85," "," "," "," "," "," "," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1982-09-05," "," "," "," "," "," "," "," "," ",95,93," "," "," "," ",3,7," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1982-09-12," "," "," "," "," "," "," "," "," ",97,94," "," "," "," ",7,23," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,1982-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",28,45," "," "," "," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,1982-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",60,61," ",3,6," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,1982-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",79,76," ",10,12," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,1982-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",89,87," ",17,19," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,1982-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,95," ",21,31," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,1982-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",31,42," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,1982-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",49,53," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,1982-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",65,66," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,1982-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",78,78," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #46",SOYBEANS,1982-11-21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",84,88," "," "," "
1982,MISSISSIPPI,28,"  ","   ","WEEK #47",SOYBEANS,1982-11-28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",86,91," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,1983-05-08," ",8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,1983-05-15,5,21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,1983-05-22,21,39," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,1983-05-29,45,58," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,1983-06-05,67,74," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,1983-06-12,81,86," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,1983-06-19,97,94," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,1983-06-26,99,97," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,1983-07-03,100,99," "," "," "," ",6,9," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,1983-07-10,100,100," "," "," "," ",21,26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,1983-07-17," "," "," "," "," "," ",47,48," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,1983-07-24," "," "," "," "," "," ",67,66," ",18,24," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,1983-07-31," "," "," "," "," "," ",78,77," ",33,40," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,1983-08-07," "," "," "," "," "," ",90,85," ",60,55," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,1983-08-14," "," "," "," "," "," ",95,93," ",72,71," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,1983-08-21," "," "," "," "," "," ",99,99," ",91,86," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,1983-08-28," "," "," "," "," "," ",100,100," ",97,95," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,1983-09-04," "," "," "," "," "," ",100,100," ",100,100," "," "," "," "," "," "," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,1983-09-11," "," "," "," "," "," "," "," "," ",100,100," "," "," "," ",34,24," "," "," "," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,1983-09-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",60,46," ",9,4," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,1983-09-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",80,71," ",17,16," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,1983-10-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,89," ",40,39," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,1983-10-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,98," ",78,64," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,1983-10-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",89,79," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,1983-10-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",93,89," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,1983-10-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",96,95," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,1983-11-06," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,98," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,1983-11-13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,99," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #46",SOYBEANS,1983-11-20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #47",SOYBEANS,1983-11-27," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #48",SOYBEANS,1983-12-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,ILLINOIS,17,"  ","   ","WEEK #49",SOYBEANS,1983-12-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,1983-05-08,1,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,1983-05-15,10,12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,1983-05-22,16,38," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,1983-05-29,55,63," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,1983-06-05,80,78," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,1983-06-12,95,91," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,1983-06-19,100,97," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,1983-06-26,100,99," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,1983-07-03,100,100," "," "," "," "," ",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,1983-07-10,100,100," "," "," "," ",10,15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,1983-07-17," "," "," "," "," "," ",35,40," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,1983-07-24," "," "," "," "," "," ",65,63," "," ",34," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,1983-07-31," "," "," "," "," "," ",85,80," ",40,44," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,1983-08-07," "," "," "," "," "," ",94,92," ",60,64," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,1983-08-14," "," "," "," "," "," ",98,98," ",82,82," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,1983-08-21," "," "," "," "," "," ",100,100," ",95,91," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,1983-08-28," "," "," "," "," "," ",100,100," ",100,98," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,1983-09-04," "," "," "," "," "," ",100,100," ",100,99," "," "," "," "," "," "," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,1983-09-11," "," "," "," "," "," "," "," "," ",100,100," "," "," "," ",22,17," "," "," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,1983-09-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",50,42," ",3," "," "," "," "
1983,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,1983-09-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",80,60," ",7,5," "," "," "
1983,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,1983-10-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,88," ",30,26," "," "," "
1983,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,1983-10-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,97," ",65,47," "," "," "
1983,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,1983-10-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,99," ",82,62," "," "," "
1983,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,1983-10-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",87,78," "," "," "
1983,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,1983-10-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",94,92," "," "," "
1983,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,1983-11-06," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,97," "," "," "
1983,IOWA,19,"  ","   ","WEEK #45",SOYBEANS,1983-11-13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,99," "," "," "
1983,IOWA,19,"  ","   ","WEEK #46",SOYBEANS,1983-11-20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "," "," "
1983,IOWA,19,"  ","   ","WEEK #47",SOYBEANS,1983-11-27," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "," "," "
1983,IOWA,19,"  ","   ","WEEK #48",SOYBEANS,1983-12-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,IOWA,19,"  ","   ","WEEK #49",SOYBEANS,1983-12-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #18",SOYBEANS,1983-05-08,1,4," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,1983-05-15,8,13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,1983-05-22,14,25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,1983-05-29,20,38," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,1983-06-05,40,51," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,1983-06-12,60,67," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,1983-06-19,70,82," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,1983-06-26,75,88," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,1983-07-03,78,95," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,1983-07-10,86,98," "," "," "," ",3,12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,1983-07-17," "," "," "," "," "," ",6,30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,1983-07-24," "," "," "," "," "," ",13,46," "," ",14," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,1983-07-31," "," "," "," "," "," ",37,62," ",4,22," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,1983-08-07," "," "," "," "," "," ",60,77," ",15,36," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,1983-08-14," "," "," "," "," "," ",68,86," ",23,49," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,1983-08-21," "," "," "," "," "," ",84,96," ",39,64," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1983-08-28," "," "," "," "," "," ",89,100," ",48,81," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1983-09-04," "," "," "," "," "," ",92,100," ",64,91," "," "," "," "," "," "," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1983-09-11," "," "," "," "," "," "," "," "," ",86,97," "," "," "," ",2,14," "," "," "," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,1983-09-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",7,36," "," ",2," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,1983-09-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",37,55," ",1,5," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,1983-10-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",57,72," ",5,10," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,1983-10-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",82,84," ",12,16," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,1983-10-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,93," ",20,26," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,1983-10-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",30,37," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,1983-10-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," ",41,51," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,1983-11-06," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",53,65," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,1983-11-13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",69,78," "," "," "
1983,MISSISSIPPI,28,"  ","   ","WEEK #46",SOYBEANS,1983-11-20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",83,88," "," "," "
