YEAR,LOCATION,STATE_ANSI,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE,NITROGEN,PHOSPHATE,POTASH,SULFUR,APPLICATIONS_IN_LB_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_FERTILIZER_POTASH,APPLICATIONS_IN_LB_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_SULFUR,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_NITROGEN,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_PHOSPHATE,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_POTASH,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_SULFUR
2005,MINNESOTA,27,27200000.0,342,79600,6800000.0,6900000.0,309400000.0,1710982000.0,5.53,2.0,50.0,26.0,6.0,18.0,,,,,,,,,,,45.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,MISSISSIPPI,28,11050000.0,262,42200,1650000.0,1670000.0,42900000.0,267267000.0,5.92,2.0,61.0,21.0,7.0,11.0,,,,,,,,,,,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,MISSOURI,29,29500000.0,281,105000,4910000.0,4950000.0,181670000.0,1030069000.0,5.67,11.0,27.0,36.0,20.0,5.0,,,,,,,,,,,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,NEBRASKA,31,45700000.0,952,48000,5010000.0,5050000.0,250500000.0,1515525000.0,5.55,3.0,43.0,29.0,11.0,13.0,,,,,,,,,,,50.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,NEW JERSEY,34,760000.0,78,9800,91000.0,95000.0,2548000.0,14396000.0,5.65,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,NEW YORK,36,7350000.0,206,35600,198000.0,200000.0,9108000.0,56379000.0,5.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,NORTH CAROLINA,37,8800000.0,180,49000,1460000.0,1490000.0,39420000.0,222329000.0,5.64,1.0,53.0,27.0,10.0,8.0,,,,,,,,,,,27.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,NORTH DAKOTA,38,39400000.0,1300,30300,3870000.0,3900000.0,121905000.0,728992000.0,5.37,2.0,51.0,22.0,5.0,20.0,,,,,,,,,,,31.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,OHIO,39,14200000.0,186,76500,4480000.0,4500000.0,201600000.0,1157184000.0,5.74,3.0,44.0,32.0,10.0,11.0,,,,,,,,,,,45.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,OKLAHOMA,40,34500000.0,416,83000,215000.0,310000.0,3655000.0,23209000.0,5.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,17.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,PENNSYLVANIA,42,7800000.0,134,58200,420000.0,430000.0,17220000.0,96432000.0,5.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,SOUTH CAROLINA,45,4870000.0,199,24500,390000.0,400000.0,11310000.0,76908000.0,5.55,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,29.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,SOUTH DAKOTA,46,43700000.0,1392,31400,3850000.0,3900000.0,134750000.0,726303000.0,5.39,1.0,50.0,23.0,5.0,15.0,,,,,,,,,,,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,TENNESSEE,47,11200000.0,135,83000,1130000.0,1160000.0,44070000.0,277641000.0,5.73,3.0,49.0,27.0,8.0,13.0,,,,,,,,,,,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,TEXAS,48,129800000.0,564,230000,230000.0,260000.0,5980000.0,32591000.0,5.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,VIRGINIA,51,8300000.0,177,47000,510000.0,520000.0,15810000.0,103397000.0,5.53,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,WEST VIRGINIA,54,3600000.0,173,20800,17000.0,18000.0,595000.0,3267000.0,5.49,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,WISCONSIN,55,15400000.0,201,76500,1580000.0,1610000.0,69520000.0,392093000.0,5.64,5.0,41.0,30.0,12.0,12.0,,,,,,,,,,,44.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,ALABAMA,1,8900000.0,207,43000,150000.0,160000.0,3000000.0,20550000.0,6.85,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,ARKANSAS,5,14000000.0,301,46500,2820000.0,2850000.0,101520000.0,915710000.0,6.41,8.0,33.0,33.0,16.0,9.0,,,,,,,,,,,36.0,1,1,1,0,900000.0,60400000.0,94400000.0,0.0,7,57,85,0,11,57,85,0,1.5,1.0,1.0,0.0,3,34,36,0
2006,DELAWARE,10,510000.0,222,2300,177000.0,180000.0,5576000.0,36802000.0,6.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,FLORIDA,12,9460000.0,231,41000,12000.0,14000.0,288000.0,2563000.0,6.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,GEORGIA,13,11000000.0,224,49000,285000.0,295000.0,8550000.0,101745000.0,6.85,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,ILLINOIS,17,26900000.0,372,72400,10050000.0,10100000.0,482400000.0,3222432000.0,6.68,2.0,53.0,24.0,5.0,17.0,,,,,,,,,,,48.0,1,1,1,0,18100000.0,96000000.0,290200000.0,0.0,15,53,91,0,16,58,94,0,1.1,1.1,1.0,0.0,11,16,31,0
2006,INDIANA,18,14900000.0,253,59000,4790000.0,4800000.0,220340000.0,2247468000.0,6.53,2.0,54.0,25.0,6.0,13.0,,,,,,,,,,,46.0,1,1,1,0,15200000.0,54600000.0,177400000.0,0.0,16,44,96,0,17,47,98,0,1.0,1.1,1.0,0.0,16,20,32,0
2006,IOWA,19,30900000.0,349,88600,10100000.0,10150000.0,510050000.0,3356129000.0,6.58,2.0,50.0,21.0,6.0,19.0,,,,,,,,,,,50.5,1,1,1,1,10800000.0,64400000.0,172600000.0,900000.0,14,54,85,7,14,54,85,7,1.0,1.0,1.0,1.0,7,12,20,1
2006,KANSAS,20,47450000.0,741,64000,2610000.0,2650000.0,86130000.0,869913000.0,6.37,2.0,34.0,39.0,15.0,6.0,,,,,,,,,,,33.0,1,1,1,0,10500000.0,32000000.0,8800000.0,0.0,14,40,35,0,16,41,35,0,1.1,1.0,1.0,0.0,21,25,8,0
2006,KENTUCKY,21,14000000.0,167,84000,1370000.0,1380000.0,60280000.0,402670000.0,6.68,0.0,48.0,19.0,3.0,29.0,,,,,,,,,,,44.0,1,1,1,0,14600000.0,35300000.0,44500000.0,0.0,32,63,75,0,38,64,78,0,1.2,1.0,1.0,0.0,28,40,41,0
2006,LOUISIANA,22,8000000.0,299,26800,600000.0,615000.0,25800000.0,217494000.0,5.94,5.0,40.0,36.0,17.0,3.0,,,,,,,,,,,43.0,1,1,1,0,400000.0,4900000.0,9300000.0,0.0,13,44,67,0,13,44,67,0,1.0,1.0,1.0,0.0,4,13,16,0
2006,MARYLAND,24,2060000.0,172,12000,465000.0,470000.0,15810000.0,101184000.0,6.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,MICHIGAN,26,10100000.0,191,53000,1790000.0,1800000.0,71600000.0,693804000.0,6.27,1.0,52.0,28.0,6.0,15.0,,,,,,,,,,,40.0,1,1,1,1,5900000.0,19500000.0,96700000.0,200000.0,9,30,75,3,11,35,87,3,1.2,1.2,1.2,1.0,28,28,56,3
2006,MINNESOTA,27,27000000.0,340,79300,7250000.0,7350000.0,322625000.0,2019633000.0,6.26,4.0,46.0,23.0,9.0,17.0,,,,,,,,,,,44.5,1,1,1,0,15300000.0,53200000.0,57400000.0,0.0,13,40,48,0,13,40,49,0,1.0,1.0,1.0,0.0,16,18,16,0
2006,MISSISSIPPI,28,11000000.0,262,42000,1440000.0,1460000.0,58320000.0,487555000.0,6.23,11.0,29.0,30.0,22.0,4.0,,,,,,,,,,,40.5,1,1,1,0,1000000.0,9000000.0,25600000.0,0.0,10,37,83,0,10,37,83,0,1.0,1.0,1.0,0.0,6,14,19,0
2006,MISSOURI,29,29300000.0,279,105000,5110000.0,5150000.0,194180000.0,1256345000.0,6.47,5.0,42.0,33.0,14.0,6.0,,,,,,,,,,,38.0,1,1,1,0,10900000.0,45700000.0,76200000.0,0.0,18,46,67,0,18,46,67,0,1.0,1.0,1.0,0.0,12,19,22,0
2006,NEBRASKA,31,45700000.0,960,47600,3850000.0,3870000.0,196350000.0,1947792000.0,6.05,3.0,43.0,31.0,10.0,9.0,,,,,,,,,,,51.0,1,1,1,1,20200000.0,70400000.0,15800000.0,8000000.0,12,43,25,13,13,43,25,13,1.0,1.0,1.0,1.1,32,32,12,12
2006,NEW JERSEY,34,740000.0,76,9800,86000.0,88000.0,3010000.0,18813000.0,6.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,NEW YORK,36,7270000.0,208,35000,203000.0,205000.0,7917000.0,88670000.0,6.19,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,NORTH CAROLINA,37,8800000.0,183,48000,1360000.0,1370000.0,43520000.0,276352000.0,6.35,0.0,58.0,28.0,3.0,9.0,,,,,,,,,,,32.0,1,1,1,0,11000000.0,25600000.0,50800000.0,0.0,20,43,82,0,21,44,84,0,1.0,1.0,1.0,0.0,39,42,44,0
2006,NORTH DAKOTA,38,39400000.0,1300,30300,3060000.0,3100000.0,108630000.0,1046107000.0,5.98,4.0,38.0,38.0,14.0,5.0,,,,,,,,,,,35.5,1,1,1,0,22600000.0,58300000.0,1900000.0,0.0,12,36,15,0,13,36,15,0,1.1,1.0,1.0,0.0,43,42,3,0
2006,OHIO,39,14100000.0,185,76200,4620000.0,4650000.0,217140000.0,1402724000.0,6.46,3.0,46.0,26.0,8.0,16.0,,,,,,,,,,,47.0,1,1,1,1,11900000.0,40500000.0,171400000.0,1700000.0,13,43,93,16,14,43,93,17,1.0,1.0,1.0,1.1,19,20,40,2
2006,OKLAHOMA,40,34800000.0,419,83000,180000.0,190000.0,4680000.0,46800000.0,6.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,PENNSYLVANIA,42,7800000.0,134,58200,425000.0,430000.0,17000000.0,106250000.0,6.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,40.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,SOUTH CAROLINA,45,4890000.0,199,24600,440000.0,460000.0,8140000.0,88726000.0,6.8,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,SOUTH DAKOTA,46,43700000.0,1396,31300,3850000.0,3950000.0,130900000.0,789327000.0,6.03,8.0,36.0,31.0,15.0,9.0,,,,,,,,,,,34.0,1,1,1,0,19700000.0,49400000.0,8600000.0,0.0,17,40,27,0,17,40,27,0,1.0,1.0,1.0,0.0,29,31,8,0
2006,TENNESSEE,47,11100000.0,137,81000,1010000.0,1080000.0,19190000.0,197657000.0,6.3,4.0,51.0,22.0,8.0,15.0,,,,,,,,,,,19.0,1,1,1,1,12000000.0,28100000.0,63800000.0,700000.0,25,50,86,8,25,51,88,8,1.0,1.0,1.0,1.0,42,48,63,8
2006,TEXAS,48,129700000.0,564,230000,155000.0,225000.0,3720000.0,20088000.0,5.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,VIRGINIA,51,8200000.0,175,46800,500000.0,510000.0,13750000.0,156750000.0,6.54,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.5,1,1,1,1,3900000.0,7400000.0,15100000.0,300000.0,24,42,76,14,24,42,76,14,1.0,1.0,1.0,1.0,32,34,39,4
2006,WEST VIRGINIA,54,3600000.0,170,21200,16000.0,17000.0,672000.0,4301000.0,6.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,42.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2006,WISCONSIN,55,15300000.0,201,76000,1640000.0,1650000.0,72160000.0,435846000.0,6.04,2.0,44.0,27.0,7.0,20.0,,,,,,,,,,,44.0,1,1,1,1,7400000.0,18000000.0,74200000.0,2300000.0,14,32,79,13,15,33,81,13,1.1,1.0,1.0,1.0,31,33,55,10
2007,ALABAMA,1,9000000.0,184,48800,185000.0,190000.0,3885000.0,44289000.0,11.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,ARKANSAS,5,13900000.0,282,49300,3250000.0,3300000.0,123500000.0,1190540000.0,9.02,3.0,37.0,27.0,10.0,15.0,,,,,,,,,,,38.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,DELAWARE,10,510000.0,200,2550,155000.0,160000.0,4030000.0,46345000.0,11.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,FLORIDA,12,9300000.0,196,47500,29000.0,32000.0,1102000.0,9367000.0,8.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,GEORGIA,13,10300000.0,215,47900,415000.0,430000.0,12865000.0,122218000.0,11.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,ILLINOIS,17,26800000.0,349,76900,8280000.0,8300000.0,360180000.0,3745872000.0,10.4,4.0,46.0,26.0,8.0,13.0,,,,,,,,,,,43.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,INDIANA,18,14800000.0,243,61000,5430000.0,5450000.0,244350000.0,2492370000.0,10.2,6.0,39.0,35.0,15.0,6.0,,,,,,,,,,,45.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,IOWA,19,30800000.0,332,92800,8630000.0,8650000.0,448760000.0,4711980000.0,10.5,1.0,54.0,21.0,4.0,18.0,,,,,,,,,,,52.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,KANSAS,20,46300000.0,707,65500,3250000.0,3300000.0,120250000.0,1129148000.0,10.1,1.0,51.0,30.0,5.0,10.0,,,,,,,,,,,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,KENTUCKY,21,14000000.0,164,85300,1100000.0,1120000.0,30250000.0,305525000.0,10.1,7.0,38.0,28.0,16.0,8.0,,,,,,,,,,,27.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,LOUISIANA,22,8100000.0,270,30000,950000.0,1050000.0,31350000.0,298452000.0,8.43,1.0,57.0,26.0,6.0,8.0,,,,,,,,,,,33.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,MARYLAND,24,2060000.0,160,12850,390000.0,405000.0,10725000.0,120120000.0,11.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,MICHIGAN,26,10000000.0,179,56000,1890000.0,1900000.0,69930000.0,686713000.0,9.69,7.0,32.0,35.0,19.0,6.0,,,,,,,,,,,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,MINNESOTA,27,26900000.0,332,81000,6290000.0,6350000.0,267325000.0,2726715000.0,10.2,5.0,43.0,30.0,10.0,11.0,,,,,,,,,,,42.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,MISSISSIPPI,28,11000000.0,262,42000,1960000.0,2000000.0,78400000.0,728336000.0,8.36,2.0,53.0,17.0,6.0,23.0,,,,,,,,,,,40.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,MISSOURI,29,29000000.0,269,107800,4670000.0,4700000.0,175125000.0,1768763000.0,10.1,6.0,38.0,36.0,14.0,6.0,,,,,,,,,,,37.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,NEBRASKA,31,45600000.0,956,47700,4860000.0,4900000.0,225990000.0,2212442000.0,9.92,1.0,55.0,19.0,2.0,20.0,,,,,,,,,,,46.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,NEW JERSEY,34,730000.0,71,10300,80000.0,82000.0,2480000.0,25048000.0,10.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,NEW YORK,36,7200000.0,198,36400,226000.0,230000.0,10396000.0,107079000.0,11.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,NORTH CAROLINA,37,8600000.0,163,52900,1380000.0,1440000.0,30360000.0,306636000.0,10.1,7.0,27.0,32.0,23.0,3.0,,,,,,,,,,,22.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,NORTH DAKOTA,38,39600000.0,1238,32000,3760000.0,3800000.0,105280000.0,1022269000.0,9.63,2.0,61.0,15.0,3.0,18.0,,,,,,,,,,,28.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,OHIO,39,14000000.0,184,75900,4240000.0,4250000.0,199280000.0,1978850000.0,9.93,6.0,38.0,31.0,15.0,11.0,,,,,,,,,,,47.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,OKLAHOMA,40,35100000.0,405,86600,360000.0,400000.0,9000000.0,81900000.0,10.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2007,PENNSYLVANIA,42,7800000.0,123,63200,430000.0,435000.0,17630000.0,188641000.0,10.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
