YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","37,000"," "," "," ",14
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","4,000",0.099,0.099,1,7
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","1,000",0.063,0.063,1,3
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","33,000"," "," "," ",24
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUOXASTROBIN = 28869)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (SEDAXANE = 129223)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","49,000"," "," "," ",14
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
