LOCATION,YEAR,MONTH,Precipitation,Anomaly
ARKANSAS,2005,11,3.2,-1.36
ARKANSAS,2005,12,0.74,-4.3
ARKANSAS,2006,01,4.61,1.25
ARKANSAS,2006,02,2.51,-1.5
ARKANSAS,2006,03,5.02,-0.09
ARKANSAS,2006,04,4.56,-0.53
ARKANSAS,2006,05,3.93,-1.8
ARKANSAS,2006,06,2.56,-1.08
ARKANSAS,2006,07,2.79,-1.15
ARKANSAS,2006,08,3.74,0.0
ARKANSAS,2006,09,4.33,0.65
ARKANSAS,2006,10,4.52,0.31
ARKANSAS,2006,11,4.88,0.32
ARKANSAS,2006,12,5.88,0.84
ARKANSAS,2007,01,6.92,3.56
ARKANSAS,2007,02,2.44,-1.57
ARKANSAS,2007,03,1.64,-3.47
ARKANSAS,2007,04,4.22,-0.87
ARKANSAS,2007,05,3.69,-2.04
ARKANSAS,2007,06,3.65,0.01
ARKANSAS,2007,07,5.75,1.81
ARKANSAS,2007,08,0.89,-2.85
ARKANSAS,2007,09,4.56,0.88
ARKANSAS,2007,10,5.15,0.94
ARKANSAS,2007,11,2.06,-2.5
ARKANSAS,2007,12,5.73,0.69
ARKANSAS,2008,01,1.73,-1.63
ARKANSAS,2008,02,4.67,0.66
ARKANSAS,2008,03,9.06,3.95
ARKANSAS,2008,04,8.13,3.04
ARKANSAS,2008,05,4.55,-1.18
ARKANSAS,2008,06,4.06,0.42
ARKANSAS,2008,07,2.9,-1.04
ARKANSAS,2008,08,7.27,3.53
ARKANSAS,2008,09,7.63,3.95
ARKANSAS,2008,10,3.71,-0.5
ARKANSAS,2008,11,2.31,-2.25
ARKANSAS,2008,12,4.46,-0.58
ARKANSAS,2009,01,2.74,-0.62
ARKANSAS,2009,02,2.71,-1.3
ARKANSAS,2009,03,5.35,0.24
ARKANSAS,2009,04,5.21,0.12
ARKANSAS,2009,05,11.03,5.3
ARKANSAS,2009,06,2.61,-1.03
ARKANSAS,2009,07,7.55,3.61
ARKANSAS,2009,08,3.55,-0.19
ARKANSAS,2009,09,8.64,4.96
ARKANSAS,2009,10,14.13,9.92
ARKANSAS,2009,11,1.7,-2.86
ARKANSAS,2009,12,6.98,1.94
ARKANSAS,2010,01,3.92,0.56
ARKANSAS,2010,02,3.32,-0.69
ARKANSAS,2010,03,2.99,-2.12
ARKANSAS,2010,04,3.06,-2.03
ARKANSAS,2010,05,6.2,0.47
ARKANSAS,2010,06,2.61,-1.03
ARKANSAS,2010,07,4.46,0.52
ARKANSAS,2010,08,1.73,-2.01
ARKANSAS,2010,09,3.3,-0.38
ARKANSAS,2010,10,1.31,-2.9
ARKANSAS,2010,11,4.35,-0.21
ARKANSAS,2010,12,1.54,-3.5
ARKANSAS,2011,01,1.6,-1.76
ARKANSAS,2011,02,4.12,0.11
ARKANSAS,2011,03,2.8,-2.31
ARKANSAS,2011,04,10.6,5.51
ARKANSAS,2011,05,8.31,2.58
ARKANSAS,2011,06,1.67,-1.97
ARKANSAS,2011,07,2.03,-1.91
ARKANSAS,2011,08,4.26,0.52
ARKANSAS,2011,09,2.49,-1.19
ARKANSAS,2011,10,2.54,-1.67
ARKANSAS,2011,11,8.45,3.89
ARKANSAS,2011,12,6.97,1.93
ARKANSAS,2012,01,2.92,-0.44
ARKANSAS,2012,02,3.03,-0.98
ARKANSAS,2012,03,6.71,1.6
ARKANSAS,2012,04,2.56,-2.53
ARKANSAS,2012,05,1.47,-4.26
ARKANSAS,2012,06,1.98,-1.66
ARKANSAS,2012,07,2.82,-1.12
ARKANSAS,2012,08,4.37,0.63
ARKANSAS,2012,09,5.01,1.33
ARKANSAS,2012,10,3.29,-0.92
ARKANSAS,2012,11,1.74,-2.82
ARKANSAS,2012,12,3.91,-1.13
ARKANSAS,2013,01,6.04,2.68
ARKANSAS,2013,02,4.07,0.06
ARKANSAS,2013,03,3.51,-1.6
ARKANSAS,2013,04,5.23,0.14
ARKANSAS,2013,05,6.29,0.56
ARKANSAS,2013,06,3.32,-0.32
ARKANSAS,2013,07,4.04,0.1
ARKANSAS,2013,08,3.83,0.09
ARKANSAS,2013,09,3.47,-0.21
ARKANSAS,2013,10,4.84,0.63
ARKANSAS,2013,11,3.85,-0.71
ARKANSAS,2013,12,5.75,0.71
ARKANSAS,2014,01,1.98,-1.38
ARKANSAS,2014,02,2.67,-1.34
ARKANSAS,2014,03,4.66,-0.45
ARKANSAS,2014,04,5.54,0.45
ARKANSAS,2014,05,6.05,0.32
ARKANSAS,2014,06,6.24,2.6
ARKANSAS,2014,07,4.34,0.4
ARKANSAS,2014,08,2.89,-0.85
ARKANSAS,2014,09,2.42,-1.26
ARKANSAS,2014,10,5.43,1.22
ARKANSAS,2014,11,2.68,-1.88
ARKANSAS,2014,12,3.01,-2.03
ARKANSAS,2015,01,3.49,0.13
ARKANSAS,2015,02,3.18,-0.83
ARKANSAS,2015,03,8.02,2.91
ARKANSAS,2015,04,5.75,0.66
ARKANSAS,2015,05,10.56,4.83
ARKANSAS,2015,06,3.99,0.35
ARKANSAS,2015,07,4.92,0.98
ARKANSAS,2015,08,3.02,-0.72
ARKANSAS,2015,09,1.47,-2.21
ARKANSAS,2015,10,3.75,-0.46
ARKANSAS,2015,11,10.72,6.16
ARKANSAS,2015,12,8.44,3.4
ARKANSAS,2016,01,2.02,-1.34
ARKANSAS,2016,02,2.43,-1.58
ARKANSAS,2016,03,9.89,4.78
ARKANSAS,2016,04,5.8,0.71
ARKANSAS,2016,05,4.54,-1.19
ARKANSAS,2016,06,3.1,-0.54
ARKANSAS,2016,07,4.82,0.88
ARKANSAS,2016,08,7.42,3.68
ARKANSAS,2016,09,1.8,-1.88
ARKANSAS,2016,10,1.58,-2.63
ARKANSAS,2016,11,3.28,-1.28
ARKANSAS,2016,12,3.76,-1.28
ARKANSAS,2017,01,3.02,-0.34
ARKANSAS,2017,02,2.76,-1.25
ARKANSAS,2017,03,4.56,-0.55
ARKANSAS,2017,04,8.74,3.65
ARKANSAS,2017,05,6.59,0.86
ARKANSAS,2017,06,4.24,0.6
ARKANSAS,2017,07,4.72,0.78
ARKANSAS,2017,08,6.3,2.56
ARKANSAS,2017,09,1.21,-2.47
ARKANSAS,2017,10,1.82,-2.39
ARKANSAS,2017,11,1.11,-3.45
ARKANSAS,2017,12,5.19,0.15
ARKANSAS,2018,01,2.7,-0.66
ARKANSAS,2018,02,11.81,7.8
ARKANSAS,2018,03,5.45,0.34
ARKANSAS,2018,04,5.06,-0.03
ARKANSAS,2018,05,3.28,-2.45
ARKANSAS,2018,06,2.94,-0.7
ARKANSAS,2018,07,3.24,-0.7
ARKANSAS,2018,08,6.43,2.69
ARKANSAS,2018,09,5.32,1.64
ARKANSAS,2018,10,5.22,1.01
ARKANSAS,2018,11,5.11,0.55
ARKANSAS,2018,12,7.76,2.72
ARKANSAS,2019,01,4.51,1.15
CALIFORNIA,1996,01,5.12,1.5
CALIFORNIA,1996,02,5.99,2.56
CALIFORNIA,1996,03,2.57,-0.26
CALIFORNIA,1996,04,2.1,0.34
CALIFORNIA,1996,05,2.01,1.22
CALIFORNIA,1996,06,0.18,-0.09
CALIFORNIA,1996,07,0.2,0.02
CALIFORNIA,1996,08,0.06,-0.13
CALIFORNIA,1996,09,0.27,0.01
CALIFORNIA,1996,10,1.7,0.38
CALIFORNIA,1996,11,3.35,1.18
CALIFORNIA,1996,12,8.96,4.79
CALIFORNIA,1997,01,7.62,4.0
CALIFORNIA,1997,02,0.71,-2.72
CALIFORNIA,1997,03,0.84,-1.99
CALIFORNIA,1997,04,0.89,-0.87
CALIFORNIA,1997,05,0.38,-0.41
CALIFORNIA,1997,06,0.65,0.38
CALIFORNIA,1997,07,0.31,0.13
CALIFORNIA,1997,08,0.27,0.08
CALIFORNIA,1997,09,0.94,0.68
CALIFORNIA,1997,10,1.08,-0.24
CALIFORNIA,1997,11,3.95,1.78
CALIFORNIA,1997,12,2.96,-1.21
CALIFORNIA,1998,01,6.97,3.35
CALIFORNIA,1998,02,11.5,8.07
CALIFORNIA,1998,03,4.15,1.32
CALIFORNIA,1998,04,2.17,0.41
CALIFORNIA,1998,05,3.03,2.24
CALIFORNIA,1998,06,0.77,0.5
CALIFORNIA,1998,07,0.2,0.02
CALIFORNIA,1998,08,0.13,-0.06
CALIFORNIA,1998,09,0.74,0.48
CALIFORNIA,1998,10,0.76,-0.56
CALIFORNIA,1998,11,4.34,2.17
CALIFORNIA,1998,12,1.65,-2.52
CALIFORNIA,1999,01,3.54,-0.08
CALIFORNIA,1999,02,4.98,1.55
CALIFORNIA,1999,03,2.4,-0.43
CALIFORNIA,1999,04,1.87,0.11
CALIFORNIA,1999,05,0.33,-0.46
CALIFORNIA,1999,06,0.25,-0.02
CALIFORNIA,1999,07,0.31,0.13
CALIFORNIA,1999,08,0.21,0.02
CALIFORNIA,1999,09,0.18,-0.08
CALIFORNIA,1999,10,0.71,-0.61
CALIFORNIA,1999,11,2.2,0.03
CALIFORNIA,1999,12,0.65,-3.52
CALIFORNIA,2000,01,5.09,1.47
CALIFORNIA,2000,02,6.93,3.5
CALIFORNIA,2000,03,1.92,-0.91
CALIFORNIA,2000,04,1.8,0.04
CALIFORNIA,2000,05,0.94,0.15
CALIFORNIA,2000,06,0.31,0.04
CALIFORNIA,2000,07,0.06,-0.12
CALIFORNIA,2000,08,0.27,0.08
CALIFORNIA,2000,09,0.35,0.09
CALIFORNIA,2000,10,2.2,0.88
CALIFORNIA,2000,11,0.79,-1.38
CALIFORNIA,2000,12,0.77,-3.4
CALIFORNIA,2001,01,3.52,-0.1
CALIFORNIA,2001,02,4.42,0.99
CALIFORNIA,2001,03,2.21,-0.62
CALIFORNIA,2001,04,1.75,-0.01
CALIFORNIA,2001,05,0.15,-0.64
CALIFORNIA,2001,06,0.23,-0.04
CALIFORNIA,2001,07,0.28,0.1
CALIFORNIA,2001,08,0.05,-0.14
CALIFORNIA,2001,09,0.3,0.04
CALIFORNIA,2001,10,0.65,-0.67
CALIFORNIA,2001,11,4.21,2.04
CALIFORNIA,2001,12,5.25,1.08
CALIFORNIA,2002,01,2.22,-1.4
CALIFORNIA,2002,02,1.45,-1.98
CALIFORNIA,2002,03,1.91,-0.92
CALIFORNIA,2002,04,0.88,-0.88
CALIFORNIA,2002,05,0.59,-0.2
CALIFORNIA,2002,06,0.07,-0.2
CALIFORNIA,2002,07,0.06,-0.12
CALIFORNIA,2002,08,0.01,-0.18
CALIFORNIA,2002,09,0.11,-0.15
CALIFORNIA,2002,10,0.06,-1.26
CALIFORNIA,2002,11,3.18,1.01
CALIFORNIA,2002,12,8.14,3.97
CALIFORNIA,2003,01,1.92,-1.7
CALIFORNIA,2003,02,2.66,-0.77
CALIFORNIA,2003,03,2.77,-0.06
CALIFORNIA,2003,04,3.98,2.22
CALIFORNIA,2003,05,1.09,0.3
CALIFORNIA,2003,06,0.04,-0.23
CALIFORNIA,2003,07,0.22,0.04
CALIFORNIA,2003,08,0.57,0.38
CALIFORNIA,2003,09,0.17,-0.09
CALIFORNIA,2003,10,0.09,-1.23
CALIFORNIA,2003,11,2.35,0.18
CALIFORNIA,2003,12,5.77,1.6
CALIFORNIA,2004,01,2.27,-1.35
CALIFORNIA,2004,02,5.88,2.45
CALIFORNIA,2004,03,1.08,-1.75
CALIFORNIA,2004,04,0.7,-1.06
CALIFORNIA,2004,05,0.45,-0.34
CALIFORNIA,2004,06,0.08,-0.19
CALIFORNIA,2004,07,0.06,-0.12
CALIFORNIA,2004,08,0.19,0.0
CALIFORNIA,2004,09,0.14,-0.12
CALIFORNIA,2004,10,3.72,2.4
CALIFORNIA,2004,11,1.68,-0.49
CALIFORNIA,2004,12,5.51,1.34
CALIFORNIA,2005,01,5.56,1.94
CALIFORNIA,2005,02,4.03,0.6
CALIFORNIA,2005,03,3.69,0.86
CALIFORNIA,2005,04,1.79,0.03
CALIFORNIA,2005,05,2.54,1.75
CALIFORNIA,2005,06,0.67,0.4
CALIFORNIA,2005,07,0.14,-0.04
CALIFORNIA,2005,08,0.29,0.1
CALIFORNIA,2005,09,0.32,0.06
CALIFORNIA,2005,10,1.0,-0.32
CALIFORNIA,2005,11,2.26,0.09
CALIFORNIA,2005,12,7.81,3.64
CALIFORNIA,2006,01,4.54,0.92
CALIFORNIA,2006,02,2.69,-0.74
CALIFORNIA,2006,03,5.41,2.58
CALIFORNIA,2006,04,4.16,2.4
CALIFORNIA,2006,05,0.73,-0.06
CALIFORNIA,2006,06,0.15,-0.12
CALIFORNIA,2006,07,0.15,-0.03
CALIFORNIA,2006,08,0.06,-0.13
CALIFORNIA,2006,09,0.06,-0.2
CALIFORNIA,2006,10,0.45,-0.87
CALIFORNIA,2006,11,2.08,-0.09
CALIFORNIA,2006,12,3.13,-1.04
CALIFORNIA,2007,01,0.81,-2.81
CALIFORNIA,2007,02,4.24,0.81
CALIFORNIA,2007,03,0.74,-2.09
CALIFORNIA,2007,04,1.27,-0.49
CALIFORNIA,2007,05,0.32,-0.47
CALIFORNIA,2007,06,0.12,-0.15
CALIFORNIA,2007,07,0.18,0.0
CALIFORNIA,2007,08,0.12,-0.07
CALIFORNIA,2007,09,0.5,0.24
CALIFORNIA,2007,10,1.5,0.18
CALIFORNIA,2007,11,0.82,-1.35
CALIFORNIA,2007,12,3.21,-0.96
CALIFORNIA,2008,01,7.11,3.49
CALIFORNIA,2008,02,2.76,-0.67
CALIFORNIA,2008,03,0.61,-2.22
CALIFORNIA,2008,04,0.34,-1.42
CALIFORNIA,2008,05,0.54,-0.25
CALIFORNIA,2008,06,0.03,-0.24
CALIFORNIA,2008,07,0.14,-0.04
CALIFORNIA,2008,08,0.12,-0.07
CALIFORNIA,2008,09,0.04,-0.22
CALIFORNIA,2008,10,0.7,-0.62
CALIFORNIA,2008,11,2.41,0.24
CALIFORNIA,2008,12,3.05,-1.12
CALIFORNIA,2009,01,1.27,-2.35
CALIFORNIA,2009,02,4.64,1.21
CALIFORNIA,2009,03,2.26,-0.57
CALIFORNIA,2009,04,0.57,-1.19
CALIFORNIA,2009,05,1.24,0.45
CALIFORNIA,2009,06,0.6,0.33
CALIFORNIA,2009,07,0.05,-0.13
CALIFORNIA,2009,08,0.12,-0.07
CALIFORNIA,2009,09,0.09,-0.17
CALIFORNIA,2009,10,2.07,0.75
CALIFORNIA,2009,11,0.99,-1.18
CALIFORNIA,2009,12,3.15,-1.02
CALIFORNIA,2010,01,6.48,2.86
CALIFORNIA,2010,02,3.65,0.22
CALIFORNIA,2010,03,2.19,-0.64
CALIFORNIA,2010,04,3.47,1.71
CALIFORNIA,2010,05,1.07,0.28
CALIFORNIA,2010,06,0.26,-0.01
CALIFORNIA,2010,07,0.07,-0.11
CALIFORNIA,2010,08,0.1,-0.09
CALIFORNIA,2010,09,0.16,-0.1
CALIFORNIA,2010,10,3.0,1.68
CALIFORNIA,2010,11,2.6,0.43
CALIFORNIA,2010,12,8.13,3.96
CALIFORNIA,2011,01,1.28,-2.34
CALIFORNIA,2011,02,3.34,-0.09
CALIFORNIA,2011,03,6.41,3.58
CALIFORNIA,2011,04,1.1,-0.66
CALIFORNIA,2011,05,1.44,0.65
CALIFORNIA,2011,06,0.92,0.65
CALIFORNIA,2011,07,0.22,0.04
CALIFORNIA,2011,08,0.1,-0.09
CALIFORNIA,2011,09,0.28,0.02
CALIFORNIA,2011,10,1.54,0.22
CALIFORNIA,2011,11,1.69,-0.48
CALIFORNIA,2011,12,0.47,-3.7
CALIFORNIA,2012,01,3.12,-0.5
CALIFORNIA,2012,02,1.22,-2.21
CALIFORNIA,2012,03,4.74,1.91
CALIFORNIA,2012,04,2.48,0.72
CALIFORNIA,2012,05,0.2,-0.59
CALIFORNIA,2012,06,0.32,0.05
CALIFORNIA,2012,07,0.26,0.08
CALIFORNIA,2012,08,0.3,0.11
CALIFORNIA,2012,09,0.1,-0.16
CALIFORNIA,2012,10,0.99,-0.33
CALIFORNIA,2012,11,3.57,1.4
CALIFORNIA,2012,12,6.15,1.98
CALIFORNIA,2013,01,1.19,-2.43
CALIFORNIA,2013,02,0.58,-2.85
CALIFORNIA,2013,03,1.33,-1.5
CALIFORNIA,2013,04,0.71,-1.05
CALIFORNIA,2013,05,0.62,-0.17
CALIFORNIA,2013,06,0.38,0.11
CALIFORNIA,2013,07,0.28,0.1
CALIFORNIA,2013,08,0.38,0.19
CALIFORNIA,2013,09,0.77,0.51
CALIFORNIA,2013,10,0.26,-1.06
CALIFORNIA,2013,11,0.99,-1.18
CALIFORNIA,2013,12,0.44,-3.73
CALIFORNIA,2014,01,0.54,-3.08
CALIFORNIA,2014,02,4.02,0.59
CALIFORNIA,2014,03,3.28,0.45
CALIFORNIA,2014,04,1.06,-0.7
CALIFORNIA,2014,05,0.35,-0.44
CALIFORNIA,2014,06,0.06,-0.21
CALIFORNIA,2014,07,0.22,0.04
CALIFORNIA,2014,08,0.45,0.26
CALIFORNIA,2014,09,0.72,0.46
CALIFORNIA,2014,10,1.06,-0.26
CALIFORNIA,2014,11,1.84,-0.33
CALIFORNIA,2014,12,6.3,2.13
CALIFORNIA,2015,01,0.65,-2.97
CALIFORNIA,2015,02,2.86,-0.57
CALIFORNIA,2015,03,0.78,-2.05
CALIFORNIA,2015,04,1.06,-0.7
CALIFORNIA,2015,05,0.93,0.14
CALIFORNIA,2015,06,0.23,-0.04
CALIFORNIA,2015,07,0.66,0.48
CALIFORNIA,2015,08,0.08,-0.11
CALIFORNIA,2015,09,0.33,0.07
CALIFORNIA,2015,10,0.9,-0.42
CALIFORNIA,2015,11,1.87,-0.3
CALIFORNIA,2015,12,4.69,0.52
CALIFORNIA,2016,01,6.39,2.77
CALIFORNIA,2016,02,1.21,-2.22
CALIFORNIA,2016,03,4.88,2.05
CALIFORNIA,2016,04,1.52,-0.24
CALIFORNIA,2016,05,0.77,-0.02
CALIFORNIA,2016,06,0.27,0.0
CALIFORNIA,2016,07,0.06,-0.12
CALIFORNIA,2016,08,0.06,-0.13
CALIFORNIA,2016,09,0.1,-0.16
CALIFORNIA,2016,10,3.82,2.5
CALIFORNIA,2016,11,2.16,-0.01
CALIFORNIA,2016,12,4.49,0.32
CALIFORNIA,2017,01,9.92,6.3
CALIFORNIA,2017,02,7.94,4.51
CALIFORNIA,2017,03,2.45,-0.38
CALIFORNIA,2017,04,2.76,1.0
CALIFORNIA,2017,05,0.43,-0.36
CALIFORNIA,2017,06,0.26,-0.01
CALIFORNIA,2017,07,0.09,-0.09
CALIFORNIA,2017,08,0.27,0.08
CALIFORNIA,2017,09,0.43,0.17
CALIFORNIA,2017,10,0.34,-0.98
CALIFORNIA,2017,11,2.98,0.81
CALIFORNIA,2017,12,0.3,-3.87
CALIFORNIA,2018,01,3.32,-0.3
CALIFORNIA,2018,02,0.57,-2.86
CALIFORNIA,2018,03,5.12,2.29
CALIFORNIA,2018,04,2.13,0.37
CALIFORNIA,2018,05,0.66,-0.13
CALIFORNIA,2018,06,0.07,-0.2
CALIFORNIA,2018,07,0.22,0.04
CALIFORNIA,2018,08,0.04,-0.15
CALIFORNIA,2018,09,0.06,-0.2
CALIFORNIA,2018,10,0.7,-0.62
CALIFORNIA,2018,11,2.81,0.64
CALIFORNIA,2018,12,2.38,-1.79
CALIFORNIA,2019,01,5.23,1.61
COLORADO,1996,01,1.68,0.62
COLORADO,1996,02,1.27,0.2
COLORADO,1996,03,1.2,-0.05
COLORADO,1996,04,1.26,-0.5
COLORADO,1996,05,2.01,0.16
COLORADO,1996,06,1.68,0.41
COLORADO,1996,07,2.34,0.24
COLORADO,1996,08,1.9,-0.08
COLORADO,1996,09,2.25,0.69
COLORADO,1996,10,1.63,0.18
COLORADO,1996,11,1.42,0.46
COLORADO,1996,12,1.21,0.04
COLORADO,1997,01,1.74,0.68
COLORADO,1997,02,1.06,-0.01
COLORADO,1997,03,0.51,-0.74
COLORADO,1997,04,2.45,0.69
COLORADO,1997,05,1.91,0.06
COLORADO,1997,06,2.21,0.94
COLORADO,1997,07,2.14,0.04
COLORADO,1997,08,3.45,1.47
COLORADO,1997,09,2.43,0.87
COLORADO,1997,10,2.25,0.8
COLORADO,1997,11,1.23,0.27
COLORADO,1997,12,0.86,-0.31
COLORADO,1998,01,0.8,-0.26
COLORADO,1998,02,1.08,0.01
COLORADO,1998,03,1.85,0.6
COLORADO,1998,04,1.77,0.01
COLORADO,1998,05,1.06,-0.79
COLORADO,1998,06,1.21,-0.06
COLORADO,1998,07,3.79,1.69
COLORADO,1998,08,1.85,-0.13
COLORADO,1998,09,0.89,-0.67
COLORADO,1998,10,2.5,1.05
COLORADO,1998,11,1.34,0.38
COLORADO,1998,12,0.63,-0.54
COLORADO,1999,01,1.07,0.01
COLORADO,1999,02,0.66,-0.41
COLORADO,1999,03,0.72,-0.53
COLORADO,1999,04,4.38,2.62
COLORADO,1999,05,2.64,0.79
COLORADO,1999,06,1.64,0.37
COLORADO,1999,07,2.59,0.49
COLORADO,1999,08,3.27,1.29
COLORADO,1999,09,1.39,-0.17
COLORADO,1999,10,0.57,-0.88
COLORADO,1999,11,0.37,-0.59
COLORADO,1999,12,0.73,-0.44
COLORADO,2000,01,1.25,0.19
COLORADO,2000,02,1.19,0.12
COLORADO,2000,03,2.55,1.3
COLORADO,2000,04,1.32,-0.44
COLORADO,2000,05,1.2,-0.65
COLORADO,2000,06,1.0,-0.27
COLORADO,2000,07,1.63,-0.47
COLORADO,2000,08,2.01,0.03
COLORADO,2000,09,1.35,-0.21
COLORADO,2000,10,1.76,0.31
COLORADO,2000,11,0.83,-0.13
COLORADO,2000,12,0.82,-0.35
COLORADO,2001,01,1.02,-0.04
COLORADO,2001,02,1.14,0.07
COLORADO,2001,03,1.42,0.17
COLORADO,2001,04,1.65,-0.11
COLORADO,2001,05,2.69,0.84
COLORADO,2001,06,0.94,-0.33
COLORADO,2001,07,2.44,0.34
COLORADO,2001,08,1.97,-0.01
COLORADO,2001,09,1.04,-0.52
COLORADO,2001,10,0.65,-0.8
COLORADO,2001,11,1.2,0.24
COLORADO,2001,12,0.65,-0.52
COLORADO,2002,01,0.64,-0.42
COLORADO,2002,02,0.48,-0.59
COLORADO,2002,03,0.87,-0.38
COLORADO,2002,04,0.57,-1.19
COLORADO,2002,05,0.57,-1.28
COLORADO,2002,06,0.87,-0.4
COLORADO,2002,07,1.02,-1.08
COLORADO,2002,08,1.49,-0.49
COLORADO,2002,09,2.1,0.54
COLORADO,2002,10,1.62,0.17
COLORADO,2002,11,0.98,0.02
COLORADO,2002,12,0.64,-0.53
COLORADO,2003,01,0.44,-0.62
COLORADO,2003,02,1.49,0.42
COLORADO,2003,03,2.19,0.94
COLORADO,2003,04,1.57,-0.19
COLORADO,2003,05,1.75,-0.1
COLORADO,2003,06,2.07,0.8
COLORADO,2003,07,1.02,-1.08
COLORADO,2003,08,1.85,-0.13
COLORADO,2003,09,1.44,-0.12
COLORADO,2003,10,0.37,-1.08
COLORADO,2003,11,1.34,0.38
COLORADO,2003,12,0.91,-0.26
COLORADO,2004,01,0.9,-0.16
COLORADO,2004,02,1.27,0.2
COLORADO,2004,03,0.61,-0.64
COLORADO,2004,04,3.15,1.39
COLORADO,2004,05,0.7,-1.15
COLORADO,2004,06,1.99,0.72
COLORADO,2004,07,2.36,0.26
COLORADO,2004,08,1.85,-0.13
COLORADO,2004,09,2.17,0.61
COLORADO,2004,10,1.47,0.02
COLORADO,2004,11,1.69,0.73
COLORADO,2004,12,0.77,-0.4
COLORADO,2005,01,1.97,0.91
COLORADO,2005,02,1.06,-0.01
COLORADO,2005,03,1.4,0.15
COLORADO,2005,04,1.97,0.21
COLORADO,2005,05,1.49,-0.36
COLORADO,2005,06,2.2,0.93
COLORADO,2005,07,1.05,-1.05
COLORADO,2005,08,2.23,0.25
COLORADO,2005,09,1.35,-0.21
COLORADO,2005,10,2.33,0.88
COLORADO,2005,11,0.89,-0.07
COLORADO,2005,12,1.01,-0.16
COLORADO,2006,01,0.97,-0.09
COLORADO,2006,02,0.46,-0.61
COLORADO,2006,03,1.62,0.37
COLORADO,2006,04,0.91,-0.85
COLORADO,2006,05,0.91,-0.94
COLORADO,2006,06,0.81,-0.46
COLORADO,2006,07,3.0,0.9
COLORADO,2006,08,2.66,0.68
COLORADO,2006,09,2.19,0.63
COLORADO,2006,10,2.83,1.38
COLORADO,2006,11,0.8,-0.16
COLORADO,2006,12,1.51,0.34
COLORADO,2007,01,1.0,-0.06
COLORADO,2007,02,0.96,-0.11
COLORADO,2007,03,1.09,-0.16
COLORADO,2007,04,2.08,0.32
COLORADO,2007,05,2.09,0.24
COLORADO,2007,06,1.17,-0.1
COLORADO,2007,07,2.0,-0.1
COLORADO,2007,08,2.41,0.43
COLORADO,2007,09,1.8,0.24
COLORADO,2007,10,1.13,-0.32
COLORADO,2007,11,0.4,-0.56
COLORADO,2007,12,2.58,1.41
COLORADO,2008,01,1.6,0.54
COLORADO,2008,02,1.44,0.37
COLORADO,2008,03,1.01,-0.24
COLORADO,2008,04,1.14,-0.62
COLORADO,2008,05,1.55,-0.3
COLORADO,2008,06,0.98,-0.29
COLORADO,2008,07,1.48,-0.62
COLORADO,2008,08,3.14,1.16
COLORADO,2008,09,1.1,-0.46
COLORADO,2008,10,1.27,-0.18
COLORADO,2008,11,0.92,-0.04
COLORADO,2008,12,1.83,0.66
COLORADO,2009,01,0.98,-0.08
COLORADO,2009,02,0.78,-0.29
COLORADO,2009,03,1.13,-0.12
COLORADO,2009,04,2.36,0.6
COLORADO,2009,05,1.94,0.09
COLORADO,2009,06,2.64,1.37
COLORADO,2009,07,2.31,0.21
COLORADO,2009,08,1.18,-0.8
COLORADO,2009,09,1.46,-0.1
COLORADO,2009,10,2.1,0.65
COLORADO,2009,11,0.61,-0.35
COLORADO,2009,12,1.3,0.13
COLORADO,2010,01,0.88,-0.18
COLORADO,2010,02,1.21,0.14
COLORADO,2010,03,1.74,0.49
COLORADO,2010,04,2.13,0.37
COLORADO,2010,05,1.34,-0.51
COLORADO,2010,06,1.35,0.08
COLORADO,2010,07,2.46,0.36
COLORADO,2010,08,2.34,0.36
COLORADO,2010,09,0.73,-0.83
COLORADO,2010,10,1.41,-0.04
COLORADO,2010,11,0.95,-0.01
COLORADO,2010,12,1.65,0.48
COLORADO,2011,01,0.71,-0.35
COLORADO,2011,02,1.17,0.1
COLORADO,2011,03,1.16,-0.09
COLORADO,2011,04,2.1,0.34
COLORADO,2011,05,2.57,0.72
COLORADO,2011,06,0.94,-0.33
COLORADO,2011,07,2.54,0.44
COLORADO,2011,08,1.6,-0.38
COLORADO,2011,09,1.27,-0.29
COLORADO,2011,10,1.66,0.21
COLORADO,2011,11,0.99,0.03
COLORADO,2011,12,0.91,-0.26
COLORADO,2012,01,0.69,-0.37
COLORADO,2012,02,1.36,0.29
COLORADO,2012,03,0.45,-0.8
COLORADO,2012,04,1.38,-0.38
COLORADO,2012,05,0.91,-0.94
COLORADO,2012,06,0.42,-0.85
COLORADO,2012,07,2.27,0.17
COLORADO,2012,08,1.07,-0.91
COLORADO,2012,09,1.29,-0.27
COLORADO,2012,10,0.72,-0.73
COLORADO,2012,11,0.44,-0.52
COLORADO,2012,12,1.31,0.14
COLORADO,2013,01,0.91,-0.15
COLORADO,2013,02,0.89,-0.18
COLORADO,2013,03,1.07,-0.18
COLORADO,2013,04,1.67,-0.09
COLORADO,2013,05,1.55,-0.3
COLORADO,2013,06,0.66,-0.61
COLORADO,2013,07,2.44,0.34
COLORADO,2013,08,2.24,0.26
COLORADO,2013,09,3.88,2.32
COLORADO,2013,10,1.51,0.06
COLORADO,2013,11,1.15,0.19
COLORADO,2013,12,0.82,-0.35
COLORADO,2014,01,1.18,0.12
COLORADO,2014,02,1.18,0.11
COLORADO,2014,03,1.15,-0.1
COLORADO,2014,04,1.35,-0.41
