YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION in PCT FAIR","CONDITION in PCT POOR","CONDITION in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT","CONDITION, PREVIOUS YEAR in PCT FAIR"
1996,MISSOURI,29,"  ","   ","WEEK #39",SOYBEANS,2,46,33,8,11," "," "," "," "," "," "," "," "," "," "
1996,MISSOURI,29,"  ","   ","WEEK #40",SOYBEANS,1,45,34,8,12," "," "," "," "," "," "," "," "," "," "
1996,MISSOURI,29,"  ","   ","WEEK #41",SOYBEANS,1,48,31,7,13," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #26",SOYBEANS,1,62,21,3,13," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #27",SOYBEANS,1,64,24,1,10," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #28",SOYBEANS,1,64,23,2,10," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #29",SOYBEANS,1,53,25,3,18," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #30",SOYBEANS," ",62,16,3,19," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #31",SOYBEANS," ",59,17,1,23," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #32",SOYBEANS," ",65,15,3,17," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #33",SOYBEANS," ",59,16,3,22," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #34",SOYBEANS," ",56,11,2,31," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #35",SOYBEANS," ",59,12,1,28," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #36",SOYBEANS," ",50,17,2,31," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #37",SOYBEANS," ",54,20,3,23," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #38",SOYBEANS," ",48,18,3,31," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #39",SOYBEANS,1,57,11,1,30," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #40",SOYBEANS," ",52,15,1,32," "," "," "," "," "," "," "," "," "," "
1996,NEBRASKA,31,"  ","   ","WEEK #41",SOYBEANS," ",44,7,2,47," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #26",SOYBEANS," ",54,21,6,19," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #27",SOYBEANS,2,72,21,3,2," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #28",SOYBEANS," ",63,19,9,9," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #29",SOYBEANS,1,56,28,6,9," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #30",SOYBEANS,1,64,25,7,3," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #31",SOYBEANS,1,60,22,6,11," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #32",SOYBEANS,1,68,20,3,8," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #33",SOYBEANS," ",65,24,3,8," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #34",SOYBEANS,1,66,20,5,8," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #35",SOYBEANS," ",72,16,3,9," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #36",SOYBEANS," ",49,40,6,5," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #37",SOYBEANS," ",52,45,1,2," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #38",SOYBEANS,2,54,29,9,6," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #39",SOYBEANS,1,58,23,11,7," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #40",SOYBEANS,1,59,27,8,5," "," "," "," "," "," "," "," "," "," "
1996,"NORTH CAROLINA",37,"  ","   ","WEEK #41",SOYBEANS,2,53,30,8,7," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #26",SOYBEANS,3,37,42,10,8," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #27",SOYBEANS,4,35,42,13,6," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #28",SOYBEANS,4,30,48,14,4," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #29",SOYBEANS,4,37,41,13,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #30",SOYBEANS,6,32,42,14,6," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #31",SOYBEANS,4,32,42,14,8," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #32",SOYBEANS,4,33,42,14,7," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #33",SOYBEANS,3,36,39,14,8," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #34",SOYBEANS,3,35,39,16,7," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #35",SOYBEANS,4,32,40,19,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #36",SOYBEANS,7,30,40,18,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #37",SOYBEANS,4,33,42,16,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #38",SOYBEANS,3,36,40,16,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #39",SOYBEANS,4,35,41,15,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #40",SOYBEANS,4,34,41,16,5," "," "," "," "," "," "," "," "," "," "
1996,OHIO,39,"  ","   ","WEEK #41",SOYBEANS,4,36,37,15,8," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #26",SOYBEANS," ",61,17,6,16," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #27",SOYBEANS,1,57,25,6,11," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #28",SOYBEANS,2,53,24,7,14," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #29",SOYBEANS,2,63,23,7,5," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #30",SOYBEANS,2,59,25,6,8," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #31",SOYBEANS," ",63,23,6,8," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #32",SOYBEANS,1,66,18,3,12," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #33",SOYBEANS,1,63,19,2,15," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #34",SOYBEANS,1,62,23,4,10," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #35",SOYBEANS,1,69,13,2,15," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #36",SOYBEANS,1,57,30,5,7," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #37",SOYBEANS," ",53,28,5,14," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #38",SOYBEANS," ",58,28,6,8," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #39",SOYBEANS," ",62,21,5,12," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #40",SOYBEANS," ",60,21,6,13," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH CAROLINA",45,"  ","   ","WEEK #41",SOYBEANS," ",60,21,6,13," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #26",SOYBEANS," ",58,27,4,11," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #27",SOYBEANS," ",56,27,1,16," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #28",SOYBEANS," ",53,25,3,19," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #29",SOYBEANS,1,50,21,3,25," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #30",SOYBEANS," ",52,27,2,19," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #31",SOYBEANS," ",53,24,2,21," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #32",SOYBEANS," ",53,21,2,24," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #33",SOYBEANS," ",59,13,3,25," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #34",SOYBEANS," ",53,21,6,20," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #35",SOYBEANS," ",48,28,8,16," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #36",SOYBEANS,1,50,32,5,12," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #37",SOYBEANS," ",48,28,6,18," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #38",SOYBEANS," ",59,20,3,18," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #39",SOYBEANS," ",60,20,3,17," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #40",SOYBEANS," ",65,16,3,16," "," "," "," "," "," "," "," "," "," "
1996,"SOUTH DAKOTA",46,"  ","   ","WEEK #41",SOYBEANS," ",55,19,3,23," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #26",SOYBEANS,1,61,22,3,13," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #27",SOYBEANS,1,64,23,3,9," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #28",SOYBEANS,1,54,22,4,19," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #29",SOYBEANS,1,54,23,2,20," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #30",SOYBEANS,1,56,24,2,17," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #31",SOYBEANS,1,58,16,2,23," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #32",SOYBEANS," ",56,20,3,21," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #33",SOYBEANS,1,56,19,3,21," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #34",SOYBEANS,1,53,20,3,23," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #35",SOYBEANS," ",54,23,3,20," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #36",SOYBEANS," ",62,17,2,19," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #37",SOYBEANS," ",56,19,5,20," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #38",SOYBEANS," ",58,17,3,22," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #39",SOYBEANS," ",64,16,3,17," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #40",SOYBEANS,1,60,17,2,20," "," "," "," "," "," "," "," "," "," "
1996,TENNESSEE,47,"  ","   ","WEEK #41",SOYBEANS,1,60,17,3,19," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #25",SOYBEANS," ",36,51,8,5," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #26",SOYBEANS," ",49,38,10,3," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #27",SOYBEANS," ",66,23,6,5," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #28",SOYBEANS," ",66,26,5,3," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #29",SOYBEANS,2,53,36,4,5," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #30",SOYBEANS,1,46,45,6,2," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #31",SOYBEANS,11,27,48,11,3," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #32",SOYBEANS,2,25,34,37,2," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #33",SOYBEANS,1,46,42,8,3," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #34",SOYBEANS,1,45,42,10,2," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #35",SOYBEANS,1,26,61,8,4," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #36",SOYBEANS,3,26,37,30,4," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #37",SOYBEANS,1,20,50,27,2," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #38",SOYBEANS,6,16,48,26,4," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #39",SOYBEANS,6,29,50,11,4," "," "," "," "," "," "," "," "," "," "
1997,ALABAMA,01,"  ","   ","WEEK #40",SOYBEANS,5,29,48,16,2," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #25",SOYBEANS," ",55,29,8,8," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #26",SOYBEANS," ",54,30,6,10," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #27",SOYBEANS," ",49,30,7,14," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #28",SOYBEANS," ",52,28,8,12," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #29",SOYBEANS," ",48,31,9,12," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #30",SOYBEANS,2,44,36,12,6," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #31",SOYBEANS,2,42,36,12,8," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #32",SOYBEANS,2,44,33,12,9," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #33",SOYBEANS,1,38,33,13,15," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #34",SOYBEANS,1,44,33,11,11," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #35",SOYBEANS,2,42,33,11,12," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #36",SOYBEANS,2,46,32,11,9," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #37",SOYBEANS,2,44,32,12,10," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #38",SOYBEANS,2,44,32,12,10," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #39",SOYBEANS,1,42,34,14,9," "," "," "," "," "," "," "," "," "," "
1997,ARKANSAS,05,"  ","   ","WEEK #40",SOYBEANS,2,40,37,13,8," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #25",SOYBEANS," ",70,21,4,5," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #26",SOYBEANS," ",73,19,2,6," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #27",SOYBEANS," ",72,15,3,10," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #28",SOYBEANS," ",59,29,3,9," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #29",SOYBEANS,1,62,26,7,4," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #30",SOYBEANS," ",56,33,7,4," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #31",SOYBEANS," ",58,29,5,8," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #32",SOYBEANS,1,65,23,7,4," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #33",SOYBEANS,1,59,24,8,8," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #34",SOYBEANS,1,54,23,7,15," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #35",SOYBEANS,4,49,32,9,6," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #36",SOYBEANS,6,32,44,15,3," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #37",SOYBEANS,10,23,40,26,1," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #38",SOYBEANS,14,17,29,39,1," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #39",SOYBEANS,18,21,32,28,1," "," "," "," "," "," "," "," "," "," "
1997,GEORGIA,13,"  ","   ","WEEK #40",SOYBEANS,15,20,40,24,1," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2,57,25,6,10," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,1,57,27,4,11," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,1,58,26,3,12," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2,53,31,5,9," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,1,47,36,9,7," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2,49,32,8,9," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,3,43,39,11,4," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,4,33,44,16,3," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2,38,41,15,4," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,2,45,36,10,7," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2,47,33,9,9," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,2,47,34,8,9," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2,45,36,10,7," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,2,46,36,9,7," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,2,48,34,9,7," "," "," "," "," "," "," "," "," "," "
1997,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,2,49,32,9,8," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #25",SOYBEANS,3,47,34,8,8," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #26",SOYBEANS,2,53,31,6,8," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #27",SOYBEANS,1,56,27,7,9," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #28",SOYBEANS,1,58,25,4,12," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #29",SOYBEANS,1,47,35,7,10," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #30",SOYBEANS,2,53,27,6,12," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #31",SOYBEANS,3,50,31,7,9," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #32",SOYBEANS,5,34,42,12,7," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #33",SOYBEANS,4,40,37,11,8," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #34",SOYBEANS,1,46,33,6,14," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #35",SOYBEANS,2,50,30,6,12," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #36",SOYBEANS,2,49,31,7,11," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #37",SOYBEANS,1,49,32,7,11," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #38",SOYBEANS,2,51,32,6,9," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #39",SOYBEANS,2,47,33,7,11," "," "," "," "," "," "," "," "," "," "
1997,INDIANA,18,"  ","   ","WEEK #40",SOYBEANS,2,49,33,6,10," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #25",SOYBEANS," ",59,27,5,9," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,1,56,24,4,15," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #27",SOYBEANS," ",63,20,4,13," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,1,57,24,4,14," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #29",SOYBEANS," ",56,24,4,16," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #30",SOYBEANS," ",58,19,3,20," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,1,59,21,3,16," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,1,50,25,8,16," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,1,53,27,5,14," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2,52,25,6,15," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,3,54,25,6,12," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,1,48,30,7,14," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2,48,28,7,15," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,1,54,27,6,12," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,1,55,26,5,13," "," "," "," "," "," "," "," "," "," "
1997,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,1,53,26,4,16," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #25",SOYBEANS," ",74,13,1,12," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #26",SOYBEANS," ",68,15,1,16," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #27",SOYBEANS," ",70,17,2,11," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #28",SOYBEANS," ",68,13,2,17," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #29",SOYBEANS," ",65,14,2,19," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #30",SOYBEANS,1,60,21,2,16," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #31",SOYBEANS," ",58,21,4,17," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #32",SOYBEANS,1,50,34,5,10," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #33",SOYBEANS," ",62,28,2,8," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #34",SOYBEANS,1,63,21,2,13," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #35",SOYBEANS," ",56,23,5,16," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #36",SOYBEANS," ",62,18,4,16," "," "," "," "," "," "," "," "," "," "
1997,KANSAS,20,"  ","   ","WEEK #37",SOYBEANS," ",56,19,2,23," "," "," "," "," "," "," "," "," "," "
