"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","FIRST OF JUN","","STATE","ARIZONA","04","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","ARIZONA","04","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,931,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","CALIFORNIA","06","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","CALIFORNIA","06","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","COLORADO","08","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","COLORADO","08","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","IDAHO","16","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","IDAHO","16","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","320,730,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","220,730,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","100,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","115,711,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,711,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","50,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","301,665,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","161,665,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","140,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","93,514,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","70,014,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,500,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,975,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,263,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","44,284,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","26,284,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","181,956,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","82,956,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","99,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,748,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","88,063,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,063,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","45,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","MONTANA","30","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","MONTANA","30","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","123,982,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","88,482,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","35,500,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEVADA","32","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEVADA","32","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW MEXICO","35","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW MEXICO","35","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,655,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","82,816,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","44,316,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,500,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","111,286,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","63,286,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","48,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,014,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","OREGON","41","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","OREGON","41","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","159,265,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,977,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","58,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,416,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","99,983,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,983,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","59,000,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,368,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","WASHINGTON","53","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,794,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","WASHINGTON","53","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,794,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","56,031,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,531,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,500,000",""
"SURVEY","2019","FIRST OF JUN","","STATE","WYOMING","56","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF JUN","","STATE","WYOMING","56","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","FIRST OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","SOYBEANS","SOYBEANS - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","913,054,000",""
"SURVEY","2019","FIRST OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","SOYBEANS","SOYBEANS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","648,054,000",""
